SR_PCODE,SR_NAME,SR_MM_NAME,TS_PCODE,TS_NAME,TS_MM_NAME,DISAF01,DISDD01,DISAF02,DISDD02,DISAF03,DISDD03,DISAF04,DISDD04,DISAF05,DISDD05,DISAF06,DISDD06,DISAF07,DISDD07,DISAF08,DISDD08,DISAF09,DISDD09,DISAF10,DISDD10,DISAF11,DISDD11,DISAF12,DISDD12,DISAF13,DISDD13,DISAF14,DISDD14,DISAF15,DISDD15,DISAF16,DISDD16,DISAF17,DISDD17
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015003,Mongyai,မိုင်းရယ်,27,0,489,0,35,0,110,0,347,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015004,Tangyan,တန့်ယန်း,unknown,unknown,1189,3,299,0,192,1,unknown,unknown,unknown,unknown,unknown,unknown,616,2,unknown,unknown,unknown,unknown,unknown,unknown,1311,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015005,Pangsang,ပန်ဆန်း,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015006,Narphan,နားဖန့်,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015007,Pangwaun,ပန်ဝိုင်း,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015008,Mongmao,မိုင်းမော,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015009,Muse,မူဆယ်,89,0,2085,0,281,12,463,0,1341,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015010,Namhkan,နမ့်ခမ်း,unknown,unknown,1807,2,164,0,111,0,22,0,unknown,unknown,unknown,unknown,299,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015011,Kutkai,ကွတ်ခိုင်,269,0,2859,2,43,0,662,1,12,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015012,Kyaukme,ကျောက်မဲ,0,0,1606,0,203,1,158,0,89,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015013,Nawnghkio,နောင်ချို,247,1,2615,1,127,1,834,0,25,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015014,Hsipaw,သီပေါ,84,0,1220,0,107,0,389,0,518,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015015,Namtu,နမ္မတူ,47,0,1002,0,137,0,127,0,11,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015016,Namhsan,နမ့်ဆန်,58,1,1209,1,92,0,181,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015017,Mongmit,မိုးမိတ်,318,0,1099,0,87,0,139,0,6,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015018,Mabein,မဘိမ်း,359,0,752,1,46,5,139,0,10,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015019,Manton,မန်တုန်,335,0,85,0,95,0,16,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015020,Kunlong,ကွမ်းလုံ,18,0,1213,0,182,3,135,0,20,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015021,Hopang,ဟိုပန်,15,0,688,0,41,0,197,0,22,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015022,Laukkaing,လောက်ကိုင်,unknown,unknown,1411,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1759,0,unknown,unknown,unknown,unknown,unknown,unknown,780,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015023,Konkyan,ကုန်းကြမ်း,unknown,unknown,unknown,unknown,794,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,340,0,206,0,496,0,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015024,Matman,မက်မန်း,4,0,150,0,1,0,21,0,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016001,Kengtung,ကျိုင်းတုံ,4,0,585,0,18,0,101,0,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016002,Mongkhet,မိုင်းခတ်,1,0,341,0,7,0,24,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016003,Mongyang,မိုင်းယန်း,1,0,431,0,19,0,5,0,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016005,Mongla,မိုင်းလား,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016006,Monghsat,မိုင်းဆတ်,285,0,1562,0,307,0,200,0,36,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016007,Mongping,မိုင်းပျင်း,230,0,67,0,106,0,60,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016008,Mongton,မိုင်းတုံ,68,0,532,0,124,0,37,0,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016009,Tachileik,တာချီလိတ်,61,0,1519,0,363,0,338,0,unknown,unknown,unknown,unknown,unknown,unknown,63,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016010,Monghpyak,မိုင်းဖြတ်,24,0,714,0,35,0,86,0,36,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016011,Mongyawng,မိုင်းယောင်း,27,0,489,0,35,0,110,0,347,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017001,Pathein,ပုသိမ်,175,0,1114,1,626,0,317,0,14,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017002,Kangyidaunt,ကန်ကြီးထောင့်,0,0,1349,0,197,0,591,0,18,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017003,Thabaung,သာပေါင်း,502,0,1581,0,168,9,508,0,6,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017004,Ngapudaw,ငပုတော,5,0,247,0,14,0,73,0,5,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017005,Kyonpyaw,ကျုံပျော်,21,0,1133,0,429,0,58,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017006,Yegyi,ရေကြည်,73,0,931,0,355,19,243,0,unknown,unknown,487,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017007,Kyaunggon,ကျောင်းကုန်း,unknown,unknown,888,0,140,0,545,0,unknown,unknown,unknown,unknown,unknown,unknown,787,0,unknown,unknown,unknown,unknown,unknown,unknown,1188,7,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017008,Hinthada,ဟင်္သာတ,unknown,unknown,790,1,422,4,473,0,42,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017009,Zalun,ဇလွန်,27,0,924,0,437,0,438,0,17,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017010,Lemyethna,လေးမျက်နှာ,0,0,260,0,64,0,106,0,6,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017011,Myanaung,မြန်အောင်,24,0,898,0,582,0,366,0,16,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017012,Kyangin,ကြံခင်း,18,0,519,0,194,6,262,0,24,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017013,Ingapu,အင်္ဂပူ,243,0,1077,0,701,35,389,0,95,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017014,Myaungmya,မြောင်းမြ,2,0,1526,0,134,14,728,0,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017015,Einme,အိမ္မဲ,3,0,634,0,71,2,399,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017016,Labutta,လပွတ္တာ,3,0,886,0,258,0,386,0,17,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017017,Wakema,ဝါးခယ်မ,11,0,1363,0,210,0,901,0,58,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017018,Mawlamyinegyun,မော်လမြိုင်ကျွန်း,0,0,416,0,191,0,0,0,13,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017019,Maubin,မအူပင်,unknown,unknown,2267,0,623,2,1790,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,463,7,unknown,unknown,37,24,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017020,Pantanaw,ပန်းတနော်,5,0,2454,1,436,0,1296,0,184,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017021,Nyaungdon,ညောင်တုန်း,5,0,1512,0,105,0,476,0,56,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017022,Danubyu,ဓနုဖြူ,unknown,unknown,1148,0,172,0,256,0,unknown,unknown,unknown,unknown,unknown,unknown,184,0,unknown,unknown,unknown,unknown,53,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017023,Pyapon,ဖျာပုံ,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,2
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017024,Bogale,ဘိုကလေး,unknown,unknown,485,0,83,6,486,0,21,11,unknown,unknown,unknown,unknown,276,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017025,Kyaiklat,ကျိုက်လတ်,4,0,2033,0,215,0,1717,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017026,Dedaye,ဒေးဒရဲ,0,0,252,0,52,2,155,0,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018001,Zay Yar Thi Ri,ဇေယျာသီရိ,3,0,965,0,227,15,178,0,10,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018002,Za Bu Thi Ri,ဇမ္ဗူသီရိ,unknown,unknown,10,0,20,0,5,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018003,Tatkon,တပ်ကုန်း,205,0,2458,0,325,0,945,0,12,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018004,Det Khi Na Thi Ri,ဒက္ခိဏသီရိ,0,0,0,0,3,0,8,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018005,Poke Ba Thi Ri,ပုဗ္ဗသီရိ,unknown,unknown,484,0,292,0,101,0,22,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018006,Pyinmana,ပျဉ်းမနား,80,0,999,0,154,34,257,0,unknown,unknown,unknown,unknown,unknown,unknown,24,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018007,Lewe,လယ်ဝေး,75,0,2061,0,607,13,551,0,25,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018008,Oke Ta Ra Thi Ri,ဥတ္တရသီရိ,1,0,1397,0,79,0,424,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
